Date,Close,Open,High,Low,Volumn
2019-06-03,268.16,262.68,268.55,262.33,"83,610"
2019-06-04,267.66,267.84,268.47,266.72,"70,289"
2019-06-05,267.99,270.1,270.46,267.46,"67,511"
2019-06-07,268.27,267.97,269.63,266.27,"67,967"
2019-06-10,272.1,270.32,272.2,268.68,"60,890"
2019-06-11,273.21,271.48,273.69,271.24,"61,243"
2019-06-12,272.74,273.14,274.32,272,"66,921"
2019-06-13,271.13,271.96,272.46,268.38,"95,795"
2019-06-14,270.48,270.19,271.55,268.96,"66,715"
2019-06-17,270.09,269.83,271.59,269.14,"57,064"
2019-06-18,271.36,269.77,271.87,269.77,"65,723"
2019-06-19,275.31,274.4,275.6,274.08,"69,734"
2019-06-20,276.01,274.63,276.09,274.43,"55,336"
2019-06-21,275.48,276.17,276.26,274.6,"77,279"
2019-06-24,275.58,275.91,276.73,275.13,"55,539"
2019-06-25,275.28,275.33,277.02,274.19,"60,507"
2019-06-26,275.53,275.21,276.36,274.66,"58,818"
2019-06-27,277.75,275.47,278.63,275.09,"66,303"
2019-06-28,277.5,278.03,278.56,276.58,"67,598"
2019-07-01,277.27,279.59,279.68,276.85,"74,357"
2019-07-02,275.97,276.06,277.46,274.63,"65,542"
2019-07-03,272.37,275.57,276.69,271.9,"97,523"
2019-07-04,274.54,273.18,274.61,271.93,"77,523"
2019-07-05,274.35,274.74,275.23,272.41,"60,022"
2019-07-08,268.55,271.38,271.67,268.38,"75,098"
2019-07-09,267.72,269.6,270.22,267.72,"71,885"
2019-07-10,268.75,269.29,270.33,268.6,"67,511"
2019-07-11,271.78,270.58,272.97,270.46,"107,369"
2019-07-12,272.68,272.21,273.23,271.28,"55,657"
2019-07-15,272.64,272.06,273.38,270.99,"83,606"
2019-07-16,274.05,272.79,274.54,272.14,"137,055"
2019-07-17,271.48,272.13,272.28,270.29,"117,946"
2019-07-18,270.67,271.05,271.63,269.73,"80,139"
2019-07-19,274.55,272.71,274.95,272.21,"87,943"
2019-07-22,274.55,273.9,275.35,273.57,"60,910"
2019-07-23,275.92,274.93,276.56,274.84,"95,081"
2019-07-24,273.22,275.12,276.48,272.91,"84,289"
2019-07-25,273.04,274.08,274.62,271.25,"95,653"
2019-07-26,272.25,271.41,272.56,270.57,"89,843"
2019-07-29,267.75,271.21,271.91,267.07,"78,754"
2019-07-30,268.95,268.69,269.79,268.33,"64,530"
2019-07-31,266.34,268.46,269.14,265,"96,236"
2019-08-01,265.73,264.97,267.44,264.47,"72,578"
2019-08-02,262.99,262.61,263.94,261.75,"99,664"
2019-08-05,257.19,261.1,261.4,256.76,"131,043"
2019-08-06,253.41,250.85,257.04,250.24,"123,168"
2019-08-07,252,254.46,254.9,251.08,"90,745"
2019-08-08,252.4,254.11,255.33,252.37,"163,707"
2019-08-09,254.85,255.13,256.15,254.41,"117,693"
2019-08-12,255.35,255.57,256.43,254.43,"69,377"
2019-08-13,252.83,253.5,254.58,252.63,"76,819"
2019-08-14,254.86,255.84,256.82,254.59,"82,238"
2019-08-16,253.9,252.76,253.94,251.46,"71,831"
2019-08-19,255.11,255.2,255.84,254.25,"66,019"
2019-08-20,258.05,255.53,258.62,254.74,"81,693"
2019-08-21,258.38,257.15,259.49,257.11,"65,481"
2019-08-22,256.28,258.53,258.73,256.25,"67,255"
2019-08-23,256.11,255.11,256.88,254.91,"54,778"
2019-08-26,252.19,251.8,253.14,250.99,"62,612"
2019-08-27,253.5,253.74,254.96,252.53,"93,381"
2019-08-28,255.53,254.2,255.98,253.65,"58,342"
2019-08-29,254.31,255.68,256.28,253.6,"64,847"
2019-08-30,259,256.85,259.61,256.72,"94,156"
2019-09-02,259.08,258.25,259.74,257.8,"54,887"
2019-09-03,258.25,258.55,259.67,257.4,"64,324"
2019-09-04,261.69,257.89,261.69,257.76,"69,291"
2019-09-05,264.44,262.53,266,262.27,"88,987"
2019-09-06,265.53,266.2,266.36,264.74,"59,196"
2019-09-09,267.4,266.11,268.67,265.92,"62,207"
2019-09-10,268.76,267.96,269.13,267.35,"66,345"
2019-09-11,270.84,270.35,271.35,269.58,"103,898"
2019-09-16,272.02,271.48,272.03,269.59,"103,337"
2019-09-17,271.68,271.46,272.26,270.9,"73,743"
2019-09-18,273.06,271.88,273.72,271.04,"67,595"
2019-09-19,274.92,273.11,276.15,273.03,"70,498"
2019-09-20,276.44,275.01,276.67,274.46,"74,027"
2019-09-23,276.65,275.86,277.11,275.64,"60,186"
2019-09-24,277.97,276.41,278.17,275.55,"68,274"
2019-09-25,274.42,276.67,277.04,274.12,"70,837"
2019-09-26,274.89,275.61,276.38,273.5,"89,590"
2019-09-27,271.33,273.32,273.4,270.52,"57,737"
2019-09-30,273.55,270.61,273.85,270.06,"54,691"
2019-10-01,274.42,273.43,275.38,272.81,"52,634"
2019-10-02,268.55,272.39,272.42,268.55,"66,212"
2019-10-04,267.39,268.14,270.16,267.39,"62,877"
2019-10-07,267.67,269.12,269.75,266.83,"53,574"
2019-10-08,271.36,268.9,271.51,267.97,"75,078"
2019-10-10,268.8,268.79,270.78,266.23,"98,180"
2019-10-11,271.3,271.68,272.68,270.58,"59,637"
2019-10-14,274.23,274.71,275.75,273.97,"71,046"
2019-10-15,274.34,273.85,275.09,273.83,"53,052"
2019-10-16,276.32,276.26,277.59,275.24,"65,378"
2019-10-17,275.57,275.92,276.68,274.62,"53,875"
2019-10-18,272.81,275.99,277.06,272.28,"71,469"
2019-10-21,273.79,273.87,274.1,272.67,"45,392"
2019-10-22,277.41,275.4,278.19,274.93,"63,876"
2019-10-23,276.23,276.83,277.29,275.34,"65,290"
2019-10-24,276.7,277.7,277.84,274.31,"73,683"
2019-10-25,277.07,277.6,277.67,275.7,"58,282"
2019-10-28,277.78,278.16,279.42,277.29,"59,073"
2019-10-29,277.55,279.25,279.49,276.81,"57,148"
2019-10-30,275.51,277.49,277.49,274.95,"72,533"
2019-10-31,275.82,276.84,279.04,275.82,"78,340"
2019-11-01,278.43,276.17,278.55,275.59,"58,543"
2019-11-04,282.54,279.9,282.77,279.9,"76,998"
2019-11-05,284.38,282.99,284.46,282.27,"76,359"
2019-11-06,284.52,284.31,286.43,283.7,"77,954"
2019-11-07,284.37,284.04,284.82,283.05,"70,724"
2019-11-08,283.13,285.81,286.12,282.57,"73,682"
2019-11-11,280.85,283.3,283.3,280.4,"61,560"
2019-11-12,283.65,281.9,283.65,280.79,"65,568"
2019-11-13,281.28,282.28,282.49,280.62,"60,132"
2019-11-14,283.93,281.9,283.93,281.1,"79,764"
2019-11-15,287.29,283.85,287.72,283.3,"71,654"
2019-11-18,287.18,287.1,287.78,285.94,"56,112"
2019-11-19,286.23,285.74,286.34,283.73,"68,174"
2019-11-20,282.21,284.27,285.29,282,"73,555"
2019-11-21,278.28,281.89,282.33,276.98,"81,751"
2019-11-22,279.43,278.57,279.89,278.14,"74,348"
2019-11-25,282.19,281.77,283.53,281.48,"64,511"
2019-11-26,281.83,283.09,284.87,281.77,"119,523"
2019-11-27,282.85,283.56,284.02,281.27,"60,896"
2019-11-28,281.23,281.23,282.8,281.05,"61,624"
2019-11-29,276.78,282.08,282.1,276.34,"74,604"
2019-12-02,277.44,278.27,279.44,276.97,"66,612"
2019-12-03,276.19,274.93,276.63,273.88,"67,284"
2019-12-04,274.15,274.36,274.68,272.53,"81,918"
2019-12-05,273.3,275.65,276.63,272.53,"66,509"
2019-12-06,276.56,275.19,277,274.75,"70,113"
2019-12-09,278.03,278.31,278.75,277.02,"70,519"
2019-12-10,279.31,276.8,279.75,276.62,"56,666"
2019-12-11,280.28,279.19,281.03,278.45,"66,847"
2019-12-12,285.11,282.62,285.43,282.62,"133,650"
2019-12-13,290.11,289.34,290.11,288.32,"99,616"
2019-12-16,289.76,289.54,290.8,289.36,"73,743"
2019-12-17,294.4,291.76,294.5,290.52,"94,368"
2019-12-18,294.22,294.31,295.85,293.05,"76,912"
2019-12-19,294.31,295.06,295.84,292.82,"70,191"
2019-12-20,295.31,295.58,295.86,293.95,"75,968"
2019-12-23,294.87,295.84,296.12,293.81,"62,095"
2019-12-24,292.9,295.18,295.25,292.47,"60,605"
2019-12-26,294.06,293.12,294.07,291.79,"68,476"
2019-12-27,295.2,292.37,296.95,291.28,"77,506"
2019-12-30,293.77,294.6,295.49,293.4,"54,972"
